confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
6277,4.42,0.00,0,0.00,0-9,2021-06-03,2021-06-03
6320,4.42,0.00,0,0.00,0-9,2021-06-04,2021-06-04
6360,4.43,0.00,0,0.00,0-9,2021-06-05,2021-06-05
6385,4.43,0.00,0,0.00,0-9,2021-06-06,2021-06-06
6410,4.43,0.00,0,0.00,0-9,2021-06-07,2021-06-07
6435,4.44,0.00,0,0.00,0-9,2021-06-08,2021-06-08
6468,4.44,0.00,0,0.00,0-9,2021-06-09,2021-06-09
6503,4.44,0.00,0,0.00,0-9,2021-06-10,2021-06-10
6528,4.45,0.00,0,0.00,0-9,2021-06-11,2021-06-11
6569,4.46,0.00,0,0.00,0-9,2021-06-12,2021-06-12
6593,4.46,0.00,0,0.00,0-9,2021-06-13,2021-06-13
6608,4.46,0.00,0,0.00,0-9,2021-06-14,2021-06-14
6630,4.46,0.00,0,0.00,0-9,2021-06-15,2021-06-15
6677,4.48,0.00,0,0.00,0-9,2021-06-16,2021-06-16
6703,4.48,0.00,0,0.00,0-9,2021-06-17,2021-06-17
6732,4.48,0.00,0,0.00,0-9,2021-06-18,2021-06-18
6763,4.49,0.00,0,0.00,0-9,2021-06-19,2021-06-19
6783,4.49,0.00,0,0.00,0-9,2021-06-20,2021-06-20
6804,4.49,0.00,0,0.00,0-9,2021-06-21,2021-06-21
6822,4.49,0.00,0,0.00,0-9,2021-06-22,2021-06-22
6861,4.50,0.00,0,0.00,0-9,2021-06-23,2021-06-23
6894,4.50,0.00,0,0.00,0-9,2021-06-24,2021-06-24
6955,4.52,0.00,0,0.00,0-9,2021-06-25,2021-06-25
7004,4.53,0.00,0,0.00,0-9,2021-06-26,2021-06-26
7056,4.55,0.00,0,0.00,0-9,2021-06-27,2021-06-27
7092,4.56,0.00,0,0.00,0-9,2021-06-28,2021-06-28
7119,4.56,0.00,0,0.00,0-9,2021-06-29,2021-06-29
7153,4.56,0.00,0,0.00,0-9,2021-06-30,2021-06-30
7188,4.56,0.00,0,0.00,0-9,2021-07-01,2021-07-01
7236,4.56,0.00,0,0.00,0-9,2021-07-02,2021-07-02
7284,4.57,0.00,0,0.00,0-9,2021-07-03,2021-07-03
7311,4.57,0.00,0,0.00,0-9,2021-07-04,2021-07-04
7354,4.57,0.00,0,0.00,0-9,2021-07-05,2021-07-05
7396,4.58,0.00,0,0.00,0-9,2021-07-06,2021-07-06
7429,4.56,0.00,0,0.00,0-9,2021-07-07,2021-07-07
7486,4.56,0.00,0,0.00,0-9,2021-07-08,2021-07-08
7552,4.57,0.00,0,0.00,0-9,2021-07-09,2021-07-09
7605,4.56,0.00,0,0.00,0-9,2021-07-10,2021-07-10
7663,4.56,0.00,0,0.00,0-9,2021-07-11,2021-07-11
7728,4.57,0.00,0,0.00,0-9,2021-07-12,2021-07-12
7815,4.59,0.00,0,0.00,0-9,2021-07-13,2021-07-13
7893,4.59,0.00,0,0.00,0-9,2021-07-14,2021-07-14
7997,4.61,0.00,0,0.00,0-9,2021-07-15,2021-07-15
8077,4.61,0.00,0,0.00,0-9,2021-07-16,2021-07-16
8153,4.62,0.00,0,0.00,0-9,2021-07-17,2021-07-17
8241,4.63,0.00,0,0.00,0-9,2021-07-18,2021-07-18
8362,4.67,0.00,0,0.00,0-9,2021-07-19,2021-07-19
8458,4.69,0.00,0,0.00,0-9,2021-07-20,2021-07-20
8581,4.71,0.00,0,0.00,0-9,2021-07-21,2021-07-21
8700,4.73,0.00,0,0.00,0-9,2021-07-22,2021-07-22
8811,4.74,0.00,0,0.00,0-9,2021-07-23,2021-07-23
8915,4.76,0.00,0,0.00,0-9,2021-07-24,2021-07-24
8994,4.76,0.00,0,0.00,0-9,2021-07-25,2021-07-25
9078,4.77,0.00,0,0.00,0-9,2021-07-26,2021-07-26
9184,4.80,0.00,0,0.00,0-9,2021-07-27,2021-07-27
9311,5.08,0.00,0,0.00,0-9,2021-07-28,2021-07-28
9435,4.84,0.00,0,0.00,0-9,2021-07-29,2021-07-29
9536,4.85,0.00,0,0.00,0-9,2021-07-30,2021-07-30
9632,4.86,0.00,0,0.00,0-9,2021-07-31,2021-07-31
9727,4.87,0.00,0,0.00,0-9,2021-08-01,2021-08-01
9812,4.88,0.00,0,0.00,0-9,2021-08-02,2021-08-02
9910,4.90,0.00,0,0.00,0-9,2021-08-03,2021-08-03
10007,4.91,0.00,0,0.00,0-9,2021-08-04,2021-08-04
10103,4.91,0.00,0,0.00,0-9,2021-08-05,2021-08-05
10231,4.93,0.00,0,0.00,0-9,2021-08-06,2021-08-06
10354,4.95,0.00,0,0.00,0-9,2021-08-07,2021-08-07
10471,4.96,0.00,0,0.00,0-9,2021-08-08,2021-08-08
10573,4.98,0.00,0,0.00,0-9,2021-08-09,2021-08-09
10675,4.99,0.00,0,0.00,0-9,2021-08-10,2021-08-10
10801,5.00,0.00,0,0.00,0-9,2021-08-11,2021-08-11
10923,5.01,0.00,0,0.00,0-9,2021-08-12,2021-08-12
11044,5.02,0.00,0,0.00,0-9,2021-08-13,2021-08-13
11146,5.02,0.00,0,0.00,0-9,2021-08-14,2021-08-14
11263,5.03,0.00,0,0.00,0-9,2021-08-15,2021-08-15
11366,5.04,0.00,0,0.00,0-9,2021-08-16,2021-08-16
11468,5.06,0.00,0,0.00,0-9,2021-08-17,2021-08-17
11585,5.07,0.00,0,0.00,0-9,2021-08-18,2021-08-18
11724,5.08,0.00,0,0.00,0-9,2021-08-19,2021-08-19
11879,5.10,0.00,0,0.00,0-9,2021-08-20,2021-08-20
11986,5.11,0.00,0,0.00,0-9,2021-08-21,2021-08-21
12088,5.11,0.00,0,0.00,0-9,2021-08-22,2021-08-22
12169,5.12,0.00,0,0.00,0-9,2021-08-23,2021-08-23
12285,5.13,0.00,0,0.00,0-9,2021-08-24,2021-08-24
12425,5.15,0.00,0,0.00,0-9,2021-08-25,2021-08-25
12544,5.16,0.00,0,0.00,0-9,2021-08-26,2021-08-26
12670,5.17,0.00,0,0.00,0-9,2021-08-27,2021-08-27
12784,5.18,0.00,0,0.00,0-9,2021-08-28,2021-08-28
12880,5.18,0.00,0,0.00,0-9,2021-08-29,2021-08-29
12982,5.19,0.00,0,0.00,0-9,2021-08-30,2021-08-30
13057,5.19,0.00,0,0.00,0-9,2021-08-31,2021-08-31
13181,5.2,0,0,0.00,0-9,2021-09-01,2021-09-01
13336,5.22,0,0,0.00,0-9,2021-09-02,2021-09-02
13430,5.22,0,0,0.00,0-9,2021-09-03,2021-09-03
13543,5.23,0,0,0.00,0-9,2021-09-04,2021-09-04
13657,5.25,0,0,0.00,0-9,2021-09-05,2021-09-05
13766,5.26,0,0,0.00,0-9,2021-09-06,2021-09-06
13877,5.27,0,0,0.00,0-9,2021-09-07,2021-09-07
13987,5.27,0,0,0.00,0-9,2021-09-08,2021-09-08
14125,5.28,0,0,0.00,0-9,2021-09-09,2021-09-09
14235,5.29,0,0,0.00,0-9,2021-09-10,2021-09-10
14381,5.3,0,0,0.00,0-9,2021-09-11,2021-09-11
14510,5.32,0,0,0.00,0-9,2021-09-12,2021-09-12
14616,5.33,0,0,0.00,0-9,2021-09-13,2021-09-13
14720,5.34,0,0,0.00,0-9,2021-09-14,2021-09-14
14841,5.34,0,0,0.00,0-9,2021-09-15,2021-09-15
14985,5.35,0,0,0.00,0-9,2021-09-16,2021-09-16
15129,5.37,0,0,0.00,0-9,2021-09-17,2021-09-17
15275,5.38,0,0,0.00,0-9,2021-09-18,2021-09-18
15399,5.39,0,0,0.00,0-9,2021-09-19,2021-09-19
15498,5.39,0,0,0.00,0-9,2021-09-20,2021-09-20
15608,5.4,0,0,0.00,0-9,2021-09-21,2021-09-21
15711,5.4,0,0,0.00,0-9,2021-09-22,2021-09-22
15810,5.4,0,0,0.00,0-9,2021-09-23,2021-09-23
15929,5.4,0,0,0.00,0-9,2021-09-24,2021-09-24
16134,5.41,0,0,0.00,0-9,2021-09-25,2021-09-25
16302,5.41,0,0,0.00,0-9,2021-09-26,2021-09-26
16471,5.43,0,0,0.00,0-9,2021-09-27,2021-09-27
16623,5.44,0,0,0.00,0-9,2021-09-28,2021-09-28
16769,5.43,0,0,0.00,0-9,2021-09-29,2021-09-29
16934,5.44,0,0,0.00,0-9,2021-09-30,2021-09-30
17094,5.45,0,0,0.00,0-9,2021-10-01,2021-10-01
17260,5.46,0,0,0.00,0-9,2021-10-02,2021-10-02
17388,5.47,0,0,0.00,0-9,2021-10-03,2021-10-03
17500,5.47,0,0,0.00,0-9,2021-10-04,2021-10-04
17584,5.47,0,0,0.00,0-9,2021-10-05,2021-10-05
17699,5.47,0,0,0.00,0-9,2021-10-06,2021-10-06
17892,5.49,0,0,0.00,0-9,2021-10-07,2021-10-07
18060,5.51,0,0,0.00,0-9,2021-10-08,2021-10-08
18200,5.52,0,0,0.00,0-9,2021-10-09,2021-10-09
18331,5.53,0,0,0.00,0-9,2021-10-10,2021-10-10
18421,5.53,0,0,0.00,0-9,2021-10-11,2021-10-11
18526,5.54,0,0,0.00,0-9,2021-10-12,2021-10-12
18645,5.55,0,0,0.00,0-9,2021-10-13,2021-10-13
18801,5.57,0,0,0.00,0-9,2021-10-14,2021-10-14
18960,5.59,0,0,0.00,0-9,2021-10-15,2021-10-15
19085,5.6,0,0,0,0-9,2021-10-16,2021-10-16
19186,5.6,0,0,0.00,0-9,2021-10-17,2021-10-17
19287,5.62,0,0,0.00,0-9,2021-10-18,2021-10-18
19375,5.62,0,0,0.00,0-9,2021-10-19,2021-10-19
19482,5.63,0,0,0.00,0-9,2021-10-20,2021-10-20
19609,5.64,0,0,0.00,0-9,2021-10-21,2021-10-21
19725,5.65,0,0,0.00,0-9,2021-10-22,2021-10-22
19861,5.67,0,0,0.00,0-9,2021-10-23,2021-10-23
19978,5.68,0,0,0.00,0-9,2021-10-24,2021-10-24
20081,5.69,0,0,0.00,0-9,2021-10-25,2021-10-25
20191,5.7,0,0,0.00,0-9,2021-10-26,2021-10-26
20191,5.7,0,0,0.00,0-9,2021-10-26,2021-10-26
20361,5.71,0,0,0.00,0-9,2021-10-27,2021-10-27
20581,5.74,0,0,0.00,0-9,2021-10-28,2021-10-28
20788,5.77,0,0,0.00,0-9,2021-10-29,2021-10-29
20984,5.79,0,0,0.00,0-9,2021-10-30,2021-10-30
21143,5.8,0,0,0.00,0-9,2021-10-31,2021-10-31
21296,5.81,0,0,0.00,0-9,2021-11-01,2021-11-01
21440,5.83,0,0,0.00,0-9,2021-11-02,2021-11-02
21670,5.85,0,0,0.00,0-9,2021-11-03,2021-11-03
21904,6,0,0,0,0-9,2021-11-04,2021-11-04
22111,6,0,0,0,0-9,2021-11-05,2021-11-05
22321,5.91,0,0,0.00,0-9,2021-11-06,2021-11-06
22522,5.93,0,0,0.00,0-9,2021-11-07,2021-11-07
22675,5.94,0.00,0,0.00,0-9,2021-11-08,2021-11-08
22876,5.97,0,0,0.00,0-9,2021-11-09,2021-11-09
23051,5.97,0.00,0,0.00,0-9,2021-11-10,2021-11-10
23282,6.00,0.00,0,0.00,0-9,2021-11-11,2021-11-11
23496,6.01,0.00,0,0.00,0-9,2021-11-12,2021-11-12
23676,6.02,0,0,0.00,0-9,2021-11-13,2021-11-13
23875,6.04,0,0,0.00,0-9,2021-11-14,2021-11-14
24060,6.05,0,0,0.00,0-9,2021-11-15,2021-11-15
24270,6.07,0,0,0.00,0-9,2021-11-16,2021-11-16
24524,6.09,0,0,0.00,0-9,2021-11-17,2021-11-17
24755,6.1,0,0,0.00,0-9,2021-11-18,2021-11-18
24975,6.1,0,0,0.00,0-9,2021-11-19,2021-11-19
25253,6.12,0,0,0.00,0-9,2021-11-20,2021-11-20
25560,6.15,0,0,0.00,0-9,2021-11-21,2021-11-21
25824,6.17,0.00,0,0.00,0-9,2021-11-22,2021-11-22
26113,6.20,0,0,0.00,0-9,2021-11-23,2021-11-23
26412,6.21,0.00,0,0.00,0-9,2021-11-24,2021-11-24
26705,6.22,0.00,0,0.00,0-9,2021-11-25,2021-11-25
27023,6.24,0.00,0,0.00,0-9,2021-11-26,2021-11-26
27363,6.26,0,0,0.00,0-9,2021-11-27,2021-11-27
27711,6.29,0,0,0.00,0-9,2021-11-28,2021-11-28
28046,6.31,0.00,0,0.00,0-9,2021-11-29,2021-11-29
28353,6.34,0.00,1,0.03,0-9,2021-11-30,2021-11-30
28769,6.36,0.00,1,0.03,0-9,2021-12-01,2021-12-01
29193,6.38,0.00,1,0.03,0-9,2021-12-02,2021-12-02
29645,6.41,0.00,1,0.03,0-9,2021-12-03,2021-12-03
30147,6.44,0,1,0.03,0-9,2021-12-04,2021-12-04
30631,6.48,0,1,0.03,0-9,2021-12-05,2021-12-05
31116,6.52,0.00,1,0.03,0-9,2021-12-06,2021-12-06
31664,6.57,0.01,2,0.05,0-9,2021-12-07,2021-12-07
32328,6.60,0.01,2,0.05,0-9,2021-12-08,2021-12-08
33011,6.65,0.01,3,0.07,0-9,2021-12-09,2021-12-09
33737,6.70,0.01,3,0.07,0-9,2021-12-10,2021-12-10
34467,6.75,0.01,3,0.07,0-9,2021-12-11,2021-12-11
35096,6.78,0.01,3,0.07,0-9,2021-12-12,2021-12-12
35709,6.83,0.01,3,0.07,0-9,2021-12-13,2021-12-13
36356,6.88,0.01,3,0.07,0-9,2021-12-14,2021-12-14
37207,6.94,0.01,3,0.07,0-9,2021-12-15,2021-12-15
37992,6.98,0.01,3,0.07,0-9,2021-12-16,2021-12-16
38882,7.05,0.01,3,0.07,0-9,2021-12-17,2021-12-17
39775,7.12,0.01,3,0.06,0-9,2021-12-18,2021-12-18
40560,7.18,0.01,3,0.06,0-9,2021-12-19,2021-12-19
41292,7.24,0.01,3,0.06,0-9,2021-12-20,2021-12-20
41292,7.24,0.01,3,0.06,0-9,2021-12-20,2021-12-20
41993,7.30,0.01,3,0.06,0-9,2021-12-21,2021-12-21
42871,7.35,0.01,3,0.06,0-9,2021-12-22,2021-12-22
43698,7.41,0.01,3,0.06,0-9,2021-12-23,2021-12-23
44458,7.46,0.01,3,0.06,0-9,2021-12-24,2021-12-24
45217,7.51,0.01,3,0.06,0-9,2021-12-25,2021-12-25
45934,7.56,0.01,3,0.06,0-9,2021-12-26,2021-12-26
46574,7.61,0.01,3,0.06,0-9,2021-12-27,2021-12-27
47162,7.66,0.01,3,0.06,0-9,2021-12-28,2021-12-28
47778,7.69,0.01,3,0.06,0-9,2021-12-29,2021-12-29
48461,7.74,0.01,3,0.05,0-9,2021-12-30,2021-12-30
48461,7.74,0.01,3,0.05,0-9,2021-12-30,2021-12-30
49146,7.79,0.01,3,0.05,0-9,2021-12-31,2021-12-31
49825,7.84,0.01,3,0.05,0-9,2022-01-01,2022-01-01
50345,7.88,0.01,3,0.05,0-9,2022-01-02,2022-01-02
50834,7.92,0.01,3,0.05,0-9,2022-01-03,2022-01-03
51249,7.94,0.01,3,0.05,0-9,2022-01-04,2022-01-04
51771,7.97,0.01,3,0.05,0-9,2022-01-05,2022-01-05
52325,8.00,0.01,3,0.05,0-9,2022-01-06,2022-01-06
52769,8.03,0.01,3,0.05,0-9,2022-01-07,2022-01-07
53179,8.05,0.01,3,0.05,0-9,2022-01-08,2022-01-08
53602,8.07,0.01,3,0.05,0-9,2022-01-09,2022-01-09
53998,8.09,0.01,3,0.05,0-9,2022-01-10,2022-01-10
54422,8.12,0.01,3,0.05,0-9,2022-01-11,2022-01-11
54874,8.13,0.01,3,0.05,0-9,2022-01-12,2022-01-12
55350,8.15,0.01,3,0.05,0-9,2022-01-13,2022-01-13
55805,8.16,0.01,3,0.05,0-9,2022-01-14,2022-01-14
56315,8.19,0.01,3,0.05,0-9,2022-01-15,2022-01-15
56870,8.22,0.01,3,0.05,0-9,2022-01-16,2022-01-16
57451,8.25,0.01,3,0.05,0-9,2022-01-17,2022-01-17
58029,8.29,0.01,3,0.05,0-9,2022-01-18,2022-01-18
58784,8.33,0.01,3,0.05,0-9,2022-01-19,2022-01-19
