confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
332440,17.89,0.00,14,0.19,20-29,2022-02-19,2022-02-19
349760,17.82,0.00,14,0.19,20-29,2022-02-20,2022-02-20
364432,17.71,0,14,0.19,20-29,2022-02-21,2022-02-21
379380,18,0.00,15,0,20-29,2022-02-22,2022-02-22
406348,17.45,0,16,0.21,20-29,2022-02-23,2022-02-23
432379,17,0,16,0,20-29,2022-02-24,2022-02-24
458909,17.22,0.00,16,0.21,20-29,2022-02-25,2022-02-25
485502,17,0,17,0,20-29,2022-02-26,2022-02-26
511132,17,0,17,0,20-29,2022-02-27,2022-02-27
531935,16.97,0.00,17,0.21,20-29,2022-02-28,2022-02-28
552706,16.88,0.00,17,0.21,20-29,2022-03-01,2022-03-01
586995,16.81,0.00,18,0.22,20-29,2022-03-02,2022-03-02
616788,16.71,0.00,19,0.23,20-29,2022-03-03,2022-03-03
660426,16.68,0.00,19,0.22,20-29,2022-03-04,2022-03-04
700450,16.63,0,20,0.23,20-29,2022-03-05,2022-03-05
739686,16.6,0,21,0.23,20-29,2022-03-06,2022-03-06
771973,16.54,0.00,22,0.24,20-29,2022-03-07,2022-03-07
802723,16.48,0.00,22,0.24,20-29,2022-03-08,2022-03-08
854612,16,0,22,0,20-29,2022-03-09,2022-03-09
902503,16.29,0.00,23,0.24,20-29,2022-03-10,2022-03-10
945703,16.24,0.00,24,0.24,20-29,2022-03-11,2022-03-11
1007242,16.23,0.00,24,0.24,20-29,2022-03-12,2022-03-12
1059940,16.17,0.00,26,0.25,20-29,2022-03-13,2022-03-13
1104556,16.09,0.00,26,0.25,20-29,2022-03-14,2022-03-14
1157681,16.02,0,27,0.25,20-29,2022-03-15,2022-03-15
1216032,15.94,0,27,0.24,20-29,2022-03-16,2022-03-16
1305433,15.82,0,29,0.25,20-29,2022-03-17,2022-03-17
1362469,15.74,0,30,0.25,20-29,2022-03-18,2022-03-18
1414314,15.65,0.00,31,0.26,20-29,2022-03-19,2022-03-19
1414314,15.65,0.00,31,0.26,20-29,2022-03-19,2022-03-19
1456273,15.54,0,31,0.25,20-29,2022-03-20,2022-03-20
1482089,15.47,0,31,0.24,20-29,2022-03-21,2022-03-21
1524801,15.35,0.00,31,0.24,20-29,2022-03-22,2022-03-22
1585347,15.20,0.00,31,0.23,20-29,2022-03-23,2022-03-23
1637032,15.13,0.00,34,0.24,20-29,2022-03-24,2022-03-24
1681856,15.07,0.00,35,0.24,20-29,2022-03-25,2022-03-25
1724575,15,0,36,0.25,20-29,2022-03-26,2022-03-26
1762719,14.92,0,37,0.25,20-29,2022-03-27,2022-03-27
1785282,14.87,0.00,38,0.25,20-29,2022-03-28,2022-03-28
1828285,14.80,0.00,38,0.25,20-29,2022-03-29,2022-03-29
1880755,14.72,0.00,39,0.25,20-29,2022-03-30,2022-03-30
1922798,14.68,0.00,40,0.25,20-29,2022-03-31,2022-03-31
1959927,14.65,0.00,40,0.24,20-29,2022-04-01,2022-04-01
1994289,15,0,42,0,20-29,2022-04-02,2022-04-02
2022651,15,0,42,0,20-29,2022-04-03,2022-04-03
2038478,14.56,0,43,0.25,20-29,2022-04-04,2022-04-04
2038478,14.56,0.00,43,0.25,20-29,2022-04-04,2022-04-04
2072471,14.53,0,44,0.25,20-29,2022-04-05,2022-04-05
2110882,14.5,0,44,0.24,20-29,2022-04-06,2022-04-06
2142849,14.5,0,45,0.24,20-29,2022-04-07,2022-04-07
2170966,14.49,0,45,0.24,20-29,2022-04-08,2022-04-08
2195427,14.47,0,46,0.24,20-29,2022-04-09,2022-04-09
2216013,14.45,0,46,0.24,20-29,2022-04-10,2022-04-10
2227830,14.44,0,46,0.23,20-29,2022-04-11,2022-04-11
2256453,14.43,0,47,0.24,20-29,2022-04-12,2022-04-12
2283724,14.43,0,47,0.23,20-29,2022-04-13,2022-04-13
2305024,14.43,0,47,0.23,20-29,2022-04-14,2022-04-14
2322600,14.42,0,47,0.23,20-29,2022-04-15,2022-04-15
2336964,14.41,0.00,47,0.22,20-29,2022-04-16,2022-04-16
2348157,14.40,0.00,48,0.23,20-29,2022-04-17,2022-04-17
2354278,14.4,0,48,0.23,20-29,2022-04-18,2022-04-18
2369690,14.39,0,48,0.22,20-29,2022-04-19,2022-04-19
2385043,14.38,0,50,0.23,20-29,2022-04-20,2022-04-20
2398089,14.38,0,50,0.23,20-29,2022-04-21,2022-04-21
2409382,14.38,0,50,0.23,20-29,2022-04-22,2022-04-22
2419483,14.38,0,50,0.23,20-29,2022-04-23,2022-04-23
2427844,14.37,0,50,0.23,20-29,2022-04-24,2022-04-24
2432486,14.37,0,51,0.23,20-29,2022-04-25,2022-04-25
2443522,14.37,0,51,0.23,20-29,2022-04-26,2022-04-26
2454489,14.36,0,52,0.23,20-29,2022-04-27,2022-04-27
2463264,14.37,0,52,0.23,20-29,2022-04-28,2022-04-28
2470938,14.37,0,52,0.23,20-29,2022-04-29,2022-04-29
2477181,14,0,52,0,20-29,2022-04-30,2022-04-30
2482423,14,0,52,0,20-29,2022-05-01,2022-05-01
2485258,14.37,0,54,0.24,20-29,2022-05-02,2022-05-02
2492721,14.37,0,54,0.23,20-29,2022-05-03,2022-05-03
2500299,14.37,0,55,0.24,20-29,2022-05-04,2022-05-04
2507063,14.38,0.00,55,0.24,20-29,2022-05-05,2022-05-05
2511385,14.38,0,55,0.24,20-29,2022-05-06,2022-05-06
2517628,14.38,0.00,55,0.24,20-29,2022-05-07,2022-05-07
2523607,14.38,0.00,55,0.24,20-29,2022-05-08,2022-05-08
2526838,14.39,0,55,0.24,20-29,2022-05-09,2022-05-09
2535119,14.39,0,56,0.24,20-29,2022-05-10,2022-05-10
2542896,14.4,0,56,0.24,20-29,2022-05-11,2022-05-11
2549491,14.41,0,56,0.24,20-29,2022-05-12,2022-05-12
2555212,14.41,0,57,0.24,20-29,2022-05-13,2022-05-13
2560223,14.42,0,57,0.24,20-29,2022-05-14,2022-05-14
2564205,14.42,0,57,0.24,20-29,2022-05-15,2022-05-15
2566478,14.42,0,58,0.24,20-29,2022-05-16,2022-05-16
2572745,14.43,0,58,0.24,20-29,2022-05-17,2022-05-17
2578427,14.44,0,58,0.24,20-29,2022-05-18,2022-05-18
2583739,14.44,0,58,0.24,20-29,2022-05-19,2022-05-19
2588620,14.45,0,58,0.24,20-29,2022-05-20,2022-05-20
2592996,14.46,0,58,0.24,20-29,2022-05-21,2022-05-21
2596265,14.46,0,58,0.24,20-29,2022-05-22,2022-05-22
2598084,14.46,0,58,0.24,20-29,2022-05-23,2022-05-23
2602884,14.47,0,58,0.24,20-29,2022-05-24,2022-05-24
2607713,14.47,0,59,0.25,20-29,2022-05-25,2022-05-25
2611624,14.48,0,59,0.25,20-29,2022-05-26,2022-05-26
2614941,14.48,0,59,0.24,20-29,2022-05-27,2022-05-27
2617774,14.49,0,59,0.24,20-29,2022-05-28,2022-05-28
2620118,14.49,0,59,0.24,20-29,2022-05-29,2022-05-29
2621321,14.49,0,59,0.24,20-29,2022-05-30,2022-05-30
2624919,14.5,0,59,0.24,20-29,2022-05-31,2022-05-31
2628835,14.51,0,59,0.24,20-29,2022-06-01,2022-06-01
2631052,14.51,0,59,0.24,20-29,2022-06-02,2022-06-02
2633795,14.52,0,59,0.24,20-29,2022-06-03,2022-06-03
2636463,14.52,0,59,0.24,20-29,2022-06-04,2022-06-04
2638571,14.53,0,59,0.24,20-29,2022-06-05,2022-06-05
2639678,14.53,0,59,0.24,20-29,2022-06-06,2022-06-06
2641007,14.53,0,60,0.25,20-29,2022-06-07,2022-06-07
2643959,14.54,0,60,0.25,20-29,2022-06-08,2022-06-08
2646954,14.54,0,60,0.25,20-29,2022-06-09,2022-06-09
2649049,15,0,60,0,20-29,2022-06-10,2022-06-10
2650904,15,0,60,0,20-29,2022-06-11,2022-06-11
2652365,15,0,60,0,20-29,2022-06-12,2022-06-12
2653101,15,0,60,0,20-29,2022-06-13,2022-06-13
2655095,15,0,60,0,20-29,2022-06-14,2022-06-14
2657154,14.56,0,60,0.25,20-29,2022-06-15,2022-06-15
2658875,14.56,0,60,0.25,20-29,2022-06-16,2022-06-16
2660400,14.57,0,60,0.25,20-29,2022-06-17,2022-06-17
2661776,14.57,0.00,60,0.25,20-29,2022-06-18,2022-06-18
2662879,14.57,0.00,60,0.25,20-29,2022-06-19,2022-06-19
2663500,14.57,0,60,0.25,20-29,2022-06-20,2022-06-20
2665322,14.57,0,60,0.25,20-29,2022-06-21,2022-06-21
2667134,14.58,0,60,0.25,20-29,2022-06-22,2022-06-22
2668662,14.58,0,60,0.25,20-29,2022-06-23,2022-06-23
2670109,14.58,0,60,0.24,20-29,2022-06-24,2022-06-24
2671415,14.58,0,60,0.24,20-29,2022-06-25,2022-06-25
2672537,14.58,0,60,0.24,20-29,2022-06-26,2022-06-26
2673187,14.58,0,60,0.24,20-29,2022-06-27,2022-06-27
2675237,14.59,0,60,0.24,20-29,2022-06-28,2022-06-28
2677598,14.59,0,60,0.24,20-29,2022-06-29,2022-06-29
2679951,14.6,0,60,0.24,20-29,2022-06-30,2022-06-30
2682246,15,0,61,0,20-29,2022-07-01,2022-07-01
2684710,15,0,61,0,20-29,2022-07-02,2022-07-02
2686752,15,0,61,0,20-29,2022-07-03,2022-07-03
2686752,15,0,61,0,20-29,2022-07-03,2022-07-03
2686752,15,0.00,61,0,20-29,2022-07-03,2022-07-03
2687984,14.61,0,61,0.25,20-29,2022-07-04,2022-07-04
2691763,14.62,0,61,0.25,20-29,2022-07-05,2022-07-05
2695997,15,0,61,0,20-29,2022-07-06,2022-07-06
2700100,14.63,0,61,0.25,20-29,2022-07-07,2022-07-07
2704098,14.64,0,61,0.25,20-29,2022-07-08,2022-07-08
2708167,14.65,0,61,0.25,20-29,2022-07-09,2022-07-09
2711892,14.65,0,61,0.25,20-29,2022-07-10,2022-07-10
2714132,14.65,0,61,0.25,20-29,2022-07-11,2022-07-11
2720841,14.66,0,61,0.25,20-29,2022-07-12,2022-07-12
2729025,15,0,61,0,20-29,2022-07-13,2022-07-13
2737243,15,0,61,0,20-29,2022-07-14,2022-07-14
2744769,15,0,61,0,20-29,2022-07-15,2022-07-15
2752293,14.70,0.00,61,0.25,20-29,2022-07-16,2022-07-16
2759042,14.71,0.00,61,0.25,20-29,2022-07-17,2022-07-17
2763278,14.71,0,61,0.25,20-29,2022-07-18,2022-07-18
2775646,14.72,0,61,0.25,20-29,2022-07-19,2022-07-19
2790027,14.73,0,61,0.25,20-29,2022-07-20,2022-07-20
2804791,14.76,0,61,0.25,20-29,2022-07-21,2022-07-21
2818283,14.77,0,61,0.25,20-29,2022-07-22,2022-07-22
2830388,15,0,61,0,20-29,2022-07-23,2022-07-23
2840933,15,0,61,0,20-29,2022-07-24,2022-07-24
2846534,14.79,0,61,0.25,20-29,2022-07-25,2022-07-25
2863446,14.8,0,61,0.24,20-29,2022-07-26,2022-07-26
2882301,14.82,0,62,0.25,20-29,2022-07-27,2022-07-27
2899302,15,0,62,0,20-29,2022-07-28,2022-07-28
2914749,14.86,0,62,0.25,20-29,2022-07-29,2022-07-29
2929200,14.87,0,62,0.25,20-29,2022-07-30,2022-07-30
2940844,14.87,0,62,0.25,20-29,2022-07-31,2022-07-31
2948027,14.87,0,63,0.25,20-29,2022-08-01,2022-08-01
2966731,14.88,0,63,0.25,20-29,2022-08-02,2022-08-02
2987809,14.9,0,63,0.25,20-29,2022-08-03,2022-08-03
3007348,14.92,0,63,0.25,20-29,2022-08-04,2022-08-04
3026434,15,0,63,0,20-29,2022-08-05,2022-08-05
3044362,15,0,63,0,20-29,2022-08-06,2022-08-06
3044362,15,0.00%,63,0,20-29,2022-08-06,2022-08-06
3060484,15,0.00%,63,0,20-29,2022-08-07,2022-08-07
3069182,14.94,0,63,0.25,20-29,2022-08-08,2022-08-08
3093405,14.95,0,63,0.25,20-29,2022-08-09,2022-08-09
3119496,15,0,63,0,20-29,2022-08-10,2022-08-10
3143857,15,0,65,0,20-29,2022-08-11,2022-08-11
3164810,15,0.00%,65,0,20-29,2022-08-12,2022-08-12
3183609,15,0,65,0,20-29,2022-08-13,2022-08-13
3199815,15,0,65,0,20-29,2022-08-14,2022-08-14
3208425,15,0,65,0,20-29,2022-08-15,2022-08-15
3220677,15,0,65,0,20-29,2022-08-16,2022-08-16
3248422,15,0,65,0,20-29,2022-08-17,2022-08-17
3276742,14.99,0,65,0.25,20-29,2022-08-18,2022-08-18
3298872,15,0,65,0,20-29,2022-08-19,2022-08-19
3318145,14.99,0,65,0.25,20-29,2022-08-20,2022-08-20
3333071,14.99,0,66,0.25,20-29,2022-08-21,2022-08-21
3341132,15,0,66,0,20-29,2022-08-22,2022-08-22
3361277,14.97,0,66,0.25,20-29,2022-08-23,2022-08-23
3381063,14.97,0,66,0.25,20-29,2022-08-24,2022-08-24
3397622,14.97,0,66,0.25,20-29,2022-08-25,2022-08-25
3411494,14.96,0,67,0.25,20-29,2022-08-26,2022-08-26
3423734,14.95,0.00,67,0.25,20-29,2022-08-27,2022-08-27
3434052,14.94,0.00,67,0.25,20-29,2022-08-28,2022-08-28
3439462,14.94,0,67,0.25,20-29,2022-08-29,2022-08-29
3453498,15,0,67,0,20-29,2022-08-30,2022-08-30
3467099,15,0,67,0,20-29,2022-08-31,2022-08-31
3478005,14.91,0,67,0.25,20-29,2022-09-01,2022-09-01
3489487,15,0,67,0,20-29,2022-09-02,2022-09-02
3499033,15,0,67,0,20-29,2022-09-03,2022-09-03
3507132,15,0,67,0,20-29,2022-09-04,2022-09-04
3507132,15,0,67,0,20-29,2022-09-04,2022-09-04
3511590,15,0,67,0,20-29,2022-09-05,2022-09-05
3523296,15,0,67,0,20-29,2022-09-06,2022-09-06
3533918,14.85,0,67,0.25,20-29,2022-09-07,2022-09-07
3543120,14.85,0,68,0.25,20-29,2022-09-08,2022-09-08
3551214,15,0,68,0,20-29,2022-09-09,2022-09-09
3555904,14.83,0,68,0.25,20-29,2022-09-10,2022-09-10
3555904,14.83,0,68,0.25,20-29,2022-09-10,2022-09-10
3559273,14.83,0.00,68,0.25,20-29,2022-09-11,2022-09-11
3563679,14.82,0.00,68,0.25,20-29,2022-09-12,2022-09-12
3571049,14.82,0,68,0.25,20-29,2022-09-13,2022-09-13
3583668,14.81,0,69,0.25,20-29,2022-09-14,2022-09-14
3593612,14.81,0,70,0.25,20-29,2022-09-15,2022-09-15
3601224,14.81,0,70,0.25,20-29,2022-09-16,2022-09-16
3607368,14.81,0,70,0.25,20-29,2022-09-17,2022-09-17
3611786,14.81,0,70,0.25,20-29,2022-09-18,2022-09-18
3614490,15,0,70,0,20-29,2022-09-19,2022-09-19
3620857,15,0,70,0,20-29,2022-09-20,2022-09-20
3626658,15,0,71,0,20-29,2022-09-21,2022-09-21
3631439,15,0,71,0,20-29,2022-09-22,2022-09-22
3635399,15,0,72,0,20-29,2022-09-23,2022-09-23
3639180,14.8,0,72,0.26,20-29,2022-09-24,2022-09-24
3642419,14.79,0,72,0.26,20-29,2022-09-25,2022-09-25
3644237,14.79,0.00,72,0.25,20-29,2022-09-26,2022-09-26
3649422,15,0,72,0,20-29,2022-09-27,2022-09-27
3654523,15,0,72,0,20-29,2022-09-28,2022-09-28
3658931,15,0,72,0,20-29,2022-09-29,2022-09-29
3658931,15,0,72,0,20-29,2022-09-29,2022-09-29
3662694,15,0,72,0,20-29,2022-09-30,2022-09-30
3666173,15,0.00,72,0,20-29,2022-10-01,2022-10-01
3666173,14.79,0.00,72,0.25,20-29,2022-10-01,2022-10-01
3669014,15,0,72,72,20-29,2022-10-02,2022-10-02
3670552,14.78,0.00,72,0.25,20-29,2022-10-03,2022-10-03
3672729,14.78,0.00,72,0.25,20-29,2022-10-04,2022-10-04
3672729,14.78,0.00,72,0.25,20-29,2022-10-04,2022-10-04
3677428,15,0,72,0,20-29,2022-10-05,2022-10-05
3681325,15,0,72,0,20-29,2022-10-06,2022-10-06
3684387,14.78,0,73,0.26,20-29,2022-10-07,2022-10-07
3686877,14.78,0,73,0.25,20-29,2022-10-08,2022-10-08
3689095,14.77,0.00,73,0.25,20-29,2022-10-09,2022-10-09
3690216,15,0,73,0,20-29,2022-10-10,2022-10-10
3692331,14.77,0,73,0.25,20-29,2022-10-11,2022-10-11
3696444,14.77,0,73,0.25,20-29,2022-10-12,2022-10-12
3700161,15,0,73,0,20-29,2022-10-13,2022-10-13
3703220,15,0,73,0,20-29,2022-10-14,2022-10-14
3706150,14.77,0,73,0.25,20-29,2022-10-15,2022-10-15
3708702,14.76,0,73,0.25,20-29,2022-10-16,2022-10-16
3710148,15,0,73,0,20-29,2022-10-17,2022-10-17
3714365,15,0,73,0,20-29,2022-10-18,2022-10-18
3714365,15,0,73,0,20-29,2022-10-18,2022-10-18
3718094,15,0,73,0,20-29,2022-10-19,2022-10-19
3721341,15,0,73,0,20-29,2022-10-20,2022-10-20
3724376,15,0,73,0,20-29,2022-10-21,2022-10-21
3727605,15,0,73,0,20-29,2022-10-22,2022-10-22
3730503,14.75,0,73,0.25,20-29,2022-10-23,2022-10-23
3732317,14.75,0.00,73,0.25,20-29,2022-10-24,2022-10-24
3732317,14.75,0.00,73,0.25,20-29,2022-10-24,2022-10-24
3737796,14.74,0.00,74,0.26,20-29,2022-10-25,2022-10-25
3737796,14.74,0.00,74,0.26,20-29,2022-10-25,2022-10-25
3742955,15,0,74,0,20-29,2022-10-26,2022-10-26
3747467,15,0,74,0,20-29,2022-10-27,2022-10-27
3752076,15,0,74,0,20-29,2022-10-28,2022-10-28
3756652,15,0,74,0,20-29,2022-10-29,2022-10-29
3760790,15,0,74,0,20-29,2022-10-30,2022-10-30
3763182,14.72,0,74,0.25,20-29,2022-10-31,2022-10-31
3760790,14.73,0,74,0.25,20-29,2022-10-31,2022-10-31
3770873,14.72,0,74,0.25,20-29,2022-11-01,2022-11-01
3770873,14.72,0,74,0.25,20-29,2022-11-01,2022-11-01
3778338,15,0,74,0,20-29,2022-11-02,2022-11-02
3778338,15,0.00,74,0,20-29,2022-11-02,2022-11-02
3784676,14.72,0,74,0.25,20-29,2022-11-03,2022-11-03
3790411,14.71,0,74,0.25,20-29,2022-11-04,2022-11-04
3795554,14.71,0,74,0.25,20-29,2022-11-05,2022-11-05
3799942,14.71,0,74,0.25,20-29,2022-11-06,2022-11-06
3802374,14.71,0,74,0.25,20-29,2022-11-07,2022-11-07
3810593,14.7,0,74,0.25,20-29,2022-11-08,2022-11-08
3819210,14.7,0,74,0.25,20-29,2022-11-09,2022-11-09
3826903,14.7,0,74,0.25,20-29,2022-11-10,2022-11-10
3834159,14.7,0,74,0.25,20-29,2022-11-11,2022-11-11
3841089,15,0.00,74,0,20-29,2022-11-12,2022-11-12
3846922,14.69,0,74,0.25,20-29,2022-11-13,2022-11-13
3849993,14.68,0,74,0.25,20-29,2022-11-14,2022-11-14
3859708,14.68,0,74,0.25,20-29,2022-11-15,2022-11-15
3868641,14.68,0,74,0.25,20-29,2022-11-16,2022-11-16
3876078,14.67,0,74,0.25,20-29,2022-11-17,2022-11-17
3882593,14.67,0,74,0.25,20-29,2022-11-18,2022-11-18
3888977,14.67,0,74,0.25,20-29,2022-11-19,2022-11-19
3894607,14.66,0,74,0.25,20-29,2022-11-20,2022-11-20
3897776,14.66,0,74,0.25,20-29,2022-11-21,2022-11-21
3907973,14.66,0,74,0.25,20-29,2022-11-22,2022-11-22
3917972,14.66,0,74,0.25,20-29,2022-11-23,2022-11-23
3926393,14.66,0,74,0.24,20-29,2022-11-24,2022-11-24
3933815,14.66,0,74,0.24,20-29,2022-11-25,2022-11-25
3940541,14.65,0,74,0.24,20-29,2022-11-26,2022-11-26
3946495,14.65,0,74,0.24,20-29,2022-11-27,2022-11-27
3949588,14.65,0,74,0.24,20-29,2022-11-28,2022-11-28
3959386,14.65,0,74,0.24,20-29,2022-11-29,2022-11-29
3968611,14.65,0,74,0.24,20-29,2022-11-30,2022-11-30
3968611,14.65,0,74,0.24,20-29,2022-11-30,2022-11-30
3976879,14.64,0,74,0.24,20-29,2022-12-01,2022-12-01
3984226,14.64,0,75,0.24,20-29,2022-12-02,2022-12-02
3991332,14.64,0,75,0.24,20-29,2022-12-03,2022-12-03
3997193,14.64,0,75,0.24,20-29,2022-12-04,2022-12-04
4000434,14.64,0,75,0.24,20-29,2022-12-05,2022-12-05
4011391,14.64,0,75,0.24,20-29,2022-12-06,2022-12-06
4022281,14.64,0,75,0.24,20-29,2022-12-07,2022-12-07
4031840,14.64,0,75,0.24,20-29,2022-12-08,2022-12-08
4031840,14.64,0,75,0.24,20-29,2022-12-08,2022-12-08
4040704,14.63,0,75,0.24,20-29,2022-12-09,2022-12-09
4040704,14.63,0,75,0.24,20-29,2022-12-09,2022-12-09
4048989,14.63,0,75,0.24,20-29,2022-12-10,2022-12-10
4055922,14.63,0,75,0.24,20-29,2022-12-11,2022-12-11
4059346,15,0.00,75,0,20-29,2022-12-12,2022-12-12
4071198,14.62,0,75,0.24,20-29,2022-12-13,2022-12-13
4082947,14.62,0,75,0.24,20-29,2022-12-14,2022-12-14
4092989,14.62,0,75,0.24,20-29,2022-12-15,2022-12-15
4101927,14.62,0,75,0.24,20-29,2022-12-16,2022-12-16
4110622,14.61,0,75,0.24,20-29,2022-12-17,2022-12-17
4117818,15,0.00,75,0,20-29,2022-12-18,2022-12-18
4121323,14.61,0,75,0.24,20-29,2022-12-19,2022-12-19
4132897,14.6,0,75,0.24,20-29,2022-12-20,2022-12-20
4145018,14.6,0,75,0.24,20-29,2022-12-21,2022-12-21
4155496,14.6,0,75,0.24,20-29,2022-12-22,2022-12-22
4164833,14.6,0,76,0.24,20-29,2022-12-23,2022-12-23
4173590,14.59,0,77,0.24,20-29,2022-12-24,2022-12-24
4180865,14.59,0,77,0.24,20-29,2022-12-25,2022-12-25
4184264,14.59,0,77,0.24,20-29,2022-12-26,2022-12-26
4196212,14.58,0,77,0.24,20-29,2022-12-27,2022-12-27
4208618,14.58,0,77,0.24,20-29,2022-12-28,2022-12-28
4219200,14.58,0,77,0.24,20-29,2022-12-29,2022-12-29
4228535,14.58,0,77,0.24,20-29,2022-12-30,2022-12-30
4237039,14.58,0,77,0.24,20-29,2022-12-31,2022-12-31
4244538,14.58,0,77,0.24,20-29,2023-01-01,2023-01-01
4247654,14.58,0,77,0.24,20-29,2023-01-02,2023-01-02
4247654,14.58,0,77,0.24,20-29,2023-01-02,2023-01-02
4259527,15,0.00,77,0.2,20-29,2023-01-03,2023-01-03
4271357,14.58,0,78,0.24,20-29,2023-01-04,2023-01-04
4281084,15,0.00,78,0,20-29,2023-01-05,2023-01-05
4289359,14.58,0,78,0.24,20-29,2023-01-06,2023-01-06
4289359,14.58,0,78,0.24,20-29,2023-01-06,2023-01-06
4296891,15,0.00,78,0.2,20-29,2023-01-07,2023-01-07
4303047,14.58,0,78,0.24,20-29,2023-01-08,2023-01-08
4305724,14.58,0.00,78,0.24,20-29,2023-01-09,2023-01-09
4314299,14.58,0,78,0.24,20-29,2023-01-10,2023-01-10
4322168,14.6,0.00,78,0.2,20-29,2023-01-11,2023-01-11
4322168,15,0.00,78,0.2,20-29,2023-01-11,2023-01-11
4328834,14.58,0.00,78,0.24,20-29,2023-01-12,2023-01-12
4328834,14.58,0,78,0.24,20-29,2023-01-12,2023-01-12
4334564,14.58,0.00,78,0.24,20-29,2023-01-13,2023-01-13
4339536,14.57,0,78,0.24,20-29,2023-01-14,2023-01-14
4339536,14.57,0,78,0.24,20-29,2023-01-14,2023-01-14
4339536,14.57,0,78,0.24,20-29,2023-01-14,2023-01-14
4343750,14.6,0.00,78,0.2,20-29,2023-01-15,2023-01-15
4345637,14.57,0,78,0.24,20-29,2023-01-16,2023-01-16
4351397,14.57,0.00,78,0.24,20-29,2023-01-17,2023-01-17
4356621,14.57,0,78,0.24,20-29,2023-01-18,2023-01-18
4360900,14.6,0.00,78,0.2,20-29,2023-01-19,2023-01-19
